Location,Strain,Habitat,Latitude,Longitude,Mean_annual_temperature,Mean_precipitation_driest_quarter,Mean_precipitation_wettest_quarter,Mean_annual_precipitation
Arizona,LG1279,Sonoran Desert,32.33,-109.49,17,7,56,25
Arizona,LG1280,Sonoran Desert,32.33,-109.49,17,7,56,25
Arizona,LG1301,Sonoran Desert,32.33,-109.49,17,7,56,25
Arizona,LG1302,Sonoran Desert,32.33,-109.49,17,7,56,25
Arizona,LG1303,Sonoran Desert,32.33,-109.49,17,7,56,25
Arizona,LG1325,Sonoran Desert,32.33,-109.49,17,7,56,25
Arizona,LG1367,Sonoran Desert,32.33,-109.49,17,7,56,25
Arizona,LG1394,Sonoran Desert,32.33,-109.49,17,7,56,25
Arizona,LG1399,Sonoran Desert,32.33,-109.49,17,7,56,25
Arizona,LG1403,Sonoran Desert,32.33,-109.49,17,7,56,25
Arizona,LG1408,Sonoran Desert,32.33,-109.49,17,7,56,25
Arizona,LG1414,Sonoran Desert,32.33,-109.49,17,7,56,25
Arizona,LG1191,Sonoran Desert,32.95,-112.73,22.9,1,28,14
Arizona,LG1216,Sonoran Desert,32.95,-112.73,22.9,1,28,14
Arizona,LG1219,Sonoran Desert,32.95,-112.73,22.9,1,28,14
Arizona,LG1223,Sonoran Desert,32.95,-112.73,22.9,1,28,14
Arizona,LG1245,Sonoran Desert,32.95,-112.73,22.9,1,28,14
Arizona,LG1246,Sonoran Desert,32.95,-112.73,22.9,1,28,14
Arizona,LG1248,Sonoran Desert,32.95,-112.73,22.9,1,28,14
Arizona,LG1348,Sonoran Desert,32.95,-112.73,22.9,1,28,14
Arizona,LG1356,Sonoran Desert,32.95,-112.73,22.9,1,28,14
Arizona,LG1374,Sonoran Desert,32.95,-112.73,22.9,1,28,14
Arizona,LG1383,Sonoran Desert,32.95,-112.73,22.9,1,28,14
Arizona,LG1134,Sonoran-Mojave Desert transition,34.49,-114.31,22.9,1,20,12
Arizona,LG1135,Sonoran-Mojave Desert transition,34.49,-114.31,22.9,1,20,12
Arizona,LG1136,Sonoran-Mojave Desert transition,34.49,-114.31,22.9,1,20,12
Arizona,LG1137,Sonoran-Mojave Desert transition,34.49,-114.31,22.9,1,20,12
Arizona,LG1138,Sonoran-Mojave Desert transition,34.49,-114.31,22.9,1,20,12
Arizona,LG1139,Sonoran-Mojave Desert transition,34.49,-114.31,22.9,1,20,12
Arizona,LG1140,Sonoran-Mojave Desert transition,34.49,-114.31,22.9,1,20,12
Arizona,LG1141,Sonoran-Mojave Desert transition,34.49,-114.31,22.9,1,20,12
Arizona,LG1163,Sonoran-Mojave Desert transition,34.49,-114.31,22.9,1,20,12
Arizona,LG1164,Sonoran-Mojave Desert transition,34.49,-114.31,22.9,1,20,12
Arizona,LG1165,Sonoran-Mojave Desert transition,34.49,-114.31,22.9,1,20,12
Arizona,LG1166,Sonoran-Mojave Desert transition,34.49,-114.31,22.9,1,20,12
Arizona,LG1209,Sonoran-Mojave Desert transition,34.49,-114.31,22.9,1,20,12
Arizona,LG1227,Sonoran-Mojave Desert transition,34.49,-114.31,22.9,1,20,12
Arizona,LG1253,Sonoran-Mojave Desert transition,34.49,-114.31,22.9,1,20,12
Arizona,LG1275,Sonoran-Mojave Desert transition,34.49,-114.31,22.9,1,20,12
Arizona,LG1276,Sonoran-Mojave Desert transition,34.49,-114.31,22.9,1,20,12
Arizona,LG1277,Sonoran-Mojave Desert transition,34.49,-114.31,22.9,1,20,12
Arizona,LG1278,Sonoran-Mojave Desert transition,34.49,-114.31,22.9,1,20,12
Arizona,LG1298,Sonoran-Mojave Desert transition,34.49,-114.31,22.9,1,20,12
Arizona,LG1299,Sonoran-Mojave Desert transition,34.49,-114.31,22.9,1,20,12
Arizona,LG1300,Sonoran-Mojave Desert transition,34.49,-114.31,22.9,1,20,12
Arizona,LG1324,Sonoran-Mojave Desert transition,34.49,-114.31,22.9,1,20,12
Arizona,LG1366,Sonoran-Mojave Desert transition,34.49,-114.31,22.9,1,20,12
Arizona,LG1368,Sonoran-Mojave Desert transition,34.49,-114.31,22.9,1,20,12
Arizona,LG1401,Sonoran-Mojave Desert transition,34.49,-114.31,22.9,1,20,12
Arizona,LG1411,Sonoran-Mojave Desert transition,34.49,-114.31,22.9,1,20,12
Arizona,LG1419,Sonoran-Mojave Desert transition,34.49,-114.31,22.9,1,20,12
Arizona,LG1428,Sonoran-Mojave Desert transition,34.49,-114.31,22.9,1,20,12
Arizona,LG1434,Sonoran-Mojave Desert transition,34.49,-114.31,22.9,1,20,12
Chile,SO_03000,Mediterranean scrub,-33.47605,-70.93645,14.3575,10,277,36.33333333
Chile,SO_03001,Mediterranean scrub,-33.47605,-70.93645,14.3575,10,277,36.33333333
Chile,SO_03002,Mediterranean scrub,-33.47605,-70.93645,14.3575,10,277,36.33333333
Chile,SO_03003,Mediterranean scrub,-33.47605,-70.93645,14.3575,10,277,36.33333333
Chile,SO_03004,Mediterranean scrub,-33.47605,-70.93645,14.3575,10,277,36.33333333
Chile,SO_04086,Mediterranean scrub,-33.47605,-70.93645,14.3575,10,277,36.33333333
Chile,SO_04087,Mediterranean scrub,-33.47605,-70.93645,14.3575,10,277,36.33333333
Chile,SO_04088,Mediterranean scrub,-33.47605,-70.93645,14.3575,10,277,36.33333333
Chile,SO_04089,Mediterranean scrub,-33.47605,-70.93645,14.3575,10,277,36.33333333
Chile,SO_04090,Mediterranean scrub,-33.47605,-70.93645,14.3575,10,277,36.33333333
Chile,SO_04091,Mediterranean scrub,-33.47605,-70.93645,14.3575,10,277,36.33333333
Chile,SO_04092,Mediterranean scrub,-33.47605,-70.93645,14.3575,10,277,36.33333333
Chile,SO_04093,Mediterranean scrub,-33.47605,-70.93645,14.3575,10,277,36.33333333
Chile,SO_04094,Mediterranean scrub,-33.47605,-70.93645,14.3575,10,277,36.33333333
Chile,SO_04095,Mediterranean scrub,-33.47605,-70.93645,14.3575,10,277,36.33333333
Chile,SO_04096,Mediterranean scrub,-33.47605,-70.93645,14.3575,10,277,36.33333333
Chile,SO_03005,Mediterranean scrub,-33.476,-70.937033,14.3575,10,277,36.33333333
Chile,SO_03006,Mediterranean scrub,-33.476,-70.937033,14.3575,10,277,36.33333333
Chile,SO_03007,Mediterranean scrub,-33.476,-70.937033,14.3575,10,277,36.33333333
Chile,SO_04071,Mediterranean scrub,-33.476,-70.937033,14.3575,10,277,36.33333333
Chile,SO_04072,Mediterranean scrub,-33.476,-70.937033,14.3575,10,277,36.33333333
Chile,SO_04073,Mediterranean scrub,-33.476,-70.937033,14.3575,10,277,36.33333333
Chile,SO_04074,Mediterranean scrub,-33.476,-70.937033,14.3575,10,277,36.33333333
Chile,SO_04075,Mediterranean scrub,-33.476,-70.937033,14.3575,10,277,36.33333333
Chile,SO_04076,Mediterranean scrub,-33.476,-70.937033,14.3575,10,277,36.33333333
Chile,SO_04077,Mediterranean scrub,-33.476,-70.937033,14.3575,10,277,36.33333333
Chile,SO_04078,Mediterranean scrub,-33.476,-70.937033,14.3575,10,277,36.33333333
Chile,SO_04079,Mediterranean scrub,-33.476,-70.937033,14.3575,10,277,36.33333333
Chile,SO_04080,Mediterranean scrub,-33.476,-70.937033,14.3575,10,277,36.33333333
Chile,SO_04081,Mediterranean scrub,-33.476,-70.937033,14.3575,10,277,36.33333333
Chile,SO_04082,Mediterranean scrub,-33.476,-70.937033,14.3575,10,277,36.33333333
Chile,SO_04084,Mediterranean scrub,-33.476,-70.937033,14.3575,10,277,36.33333333
Chile,SO_04085,Mediterranean scrub,-33.476,-70.937033,14.3575,10,277,36.33333333
Chile,SO_03058,Desert,-26.015,-70.596833,15.78,0,13,1.583333333
Chile,SO_03059,Desert,-26.015,-70.596833,15.78,0,13,1.583333333
Chile,SO_03060,Desert,-26.015,-70.596833,15.78,0,13,1.583333333
Chile,SO_03061,Desert,-26.015,-70.596833,15.78,0,13,1.583333333
Chile,SO_03062,Desert,-26.015,-70.596833,15.78,0,13,1.583333333
Chile,SO_03063,Desert,-26.015,-70.596833,15.78,0,13,1.583333333
Chile,SO_03064,Desert,-26.015,-70.596833,15.78,0,13,1.583333333
Chile,SO_03065,Desert,-26.015,-70.596833,15.78,0,13,1.583333333
Chile,SO_03067,Desert,-26.015,-70.596833,15.78,0,13,1.583333333
Chile,SO_04832,Desert,-26.022667,-70.583917,15.78,0,13,1.583333333
Chile,SO_04833,Desert,-26.022667,-70.583917,15.78,0,13,1.583333333
Chile,SO_04834,Desert,-26.022667,-70.583917,15.78,0,13,1.583333333
Chile,SO_04835,Desert,-26.022667,-70.583917,15.78,0,13,1.583333333
Chile,SO_04836,Desert,-26.022667,-70.583917,15.78,0,13,1.583333333
Arizona,EAB115,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB115,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB116,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB116,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB117,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB117,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB118,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB118,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB119,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB119,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB120,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB120,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB121,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB121,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB122,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB122,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB124,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB124,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB125,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB125,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB126,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB126,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB127,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB127,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB128,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB128,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB129,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB129,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB130,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB130,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB131,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB131,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB132,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB132,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB133,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB133,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB134,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB134,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB135,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB135,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB136,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB136,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB137,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB137,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB138,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB138,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB140,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB140,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB142,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB142,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB143,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB143,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB144,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB144,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB145,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB145,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB146,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB146,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB148,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB148,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB149,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB149,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB150,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB150,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB151,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB151,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB152,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB152,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB153,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB153,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB154,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB154,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB155,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB155,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB156,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB156,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB157,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB157,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB158,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB158,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB159,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB159,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB160,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB160,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB162,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB162,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB165,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB165,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB166,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB166,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB167,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB167,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB168,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB168,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB169,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB169,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB170,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB170,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB171,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB171,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB172,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB172,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB173,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB173,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB174,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB174,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB175,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB175,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB176,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB176,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB177,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB177,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB178,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB178,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB179,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB179,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB180,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB180,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB181,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB181,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB182,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB182,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB183,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB183,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB184,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB184,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB185,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB185,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB186,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB186,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB187,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB187,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB188,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB188,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB189,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB189,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB190,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB190,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB192,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB192,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB193,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB193,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB194,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB194,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB195,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB195,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB196,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB196,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB197,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB197,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB198,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB198,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB199,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB199,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB200,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB200,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB201,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB201,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB202,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB202,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB203,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB203,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB204,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB204,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB210,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB210,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB211,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB211,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB213,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB213,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB215,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB215,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB216,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB216,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB217,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB217,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB219,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB219,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB220,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB220,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB221,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB221,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB222,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB222,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB223,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB223,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB224,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB224,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB226,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB226,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB229,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB229,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB230,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB230,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB231,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB231,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB232,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB232,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB233,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB233,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB234,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB234,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB235,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB235,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB236,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB236,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB237,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB237,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB238,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB238,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB239,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB239,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB240,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB240,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB241,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB241,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB242,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB242,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB243,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB243,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB244,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB244,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB245,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB245,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB246,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB246,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB247,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
Arizona,EAB247,Pine/oak/juniper forest,32.44,-110.79,11.7,12,116,58
Arizona,EAB248,Pine/oak/juniper forest,32.395,-110.705,13.6,11,109,54
